No,NPSN,Nama Satuan Pendidikan,Alamat,Kelurahan,Status,Kode Wilayah,Jenis Sekolah,Kecamatan,Alamat Lengkap,Country,Coordinates,Address found,lattitude,Longitude
6,20219269.0,SMAS TARUNA BAKTI,JL. RE. MARTADINATA No. 52,Citarum,SWASTA,26020,SMA,Bandung Wetan,"JL. RE. MARTADINATA No. 52, Kel. Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9065027,107.6186268","Jl. L. L. R.E. Martadinata No.52, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",-6.9065027,107.6186268
7,20219791.0,SMAS YAHYA,JL. RE. MARTADINATA NO. 71A,Citarum,SWASTA,26020,SMA,Bandung Wetan,"JL. RE. MARTADINATA NO. 71A, Kel. Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9056796,107.6180304","Jl. L. L. R.E. Martadinata No.71a, RW.73, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",-6.9056796,107.6180304
1,20219257.0,SMAN 10 BANDUNG,JL. CIKUTRA NO. 77,Cikutra,NEGERI,26021,SMA,Cibeunying Kidul,"JL. CIKUTRA NO. 77, Kel. Cikutra, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat, Indonesia",id,"-6.902696799999999,107.6433722","Super Bazaar, Jl. Cikutra No.77, Cikutra, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat 40124, Indonesia",-6.9026968,107.6433722
2,20219239.0,SMAN 14 BANDUNG,JL. YUDHAWASTU PRAMUKA IV BANDUNG,Cicadas,NEGERI,26021,SMA,Cibeunying Kidul,"JL. YUDHAWASTU PRAMUKA IV BANDUNG, Kel. Cicadas, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9076577,107.6316704","Jl. Supratman No.60, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",-6.9076577,107.6316704
3,20219277.0,SMAS YAS BANDUNG,JL. P.H.H. MUSTAPA NO. 115,Sukapada,SWASTA,26021,SMA,Cibeunying Kidul,"JL. P.H.H. MUSTAPA NO. 115, Kel. Sukapada, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat, Indonesia",id,"-6.900778099999999,107.6468498","Jl. Khp Hasan Mustopa No.115, Sukapada, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat 40125, Indonesia",-6.9007781,107.6468498
1,70051306.0,SMA ISLAM TERPADU AL IRSYAD AL ISLAMIYYAH,Jl. Cikutra No. 205-A,Neglasari,SWASTA,26022,SMA,Cibeunying Kaler,"Jl. Cikutra No. 205-A, Kel. Neglasari, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8937959,107.6394001","Jl. Cikutra No.205A, Neglasari, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat 40124, Indonesia",-6.8937959,107.6394001
2,20219781.0,SMA PGII 2,Jl. Pahlawan Blk. No. 17,Cihaurgeulis,SWASTA,26022,SMA,Cibeunying Kaler,"Jl. Pahlawan Blk. No. 17, Kel. Cihaurgeulis, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9004164,107.6341565","Jl. Pahlawan Blk No.17, Sukaluyu, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat 40122, Indonesia",-6.9004164,107.6341565
3,20247281.0,SMAS SUMATRA 40-1,JL. PAHLAWAN NO. 21,Cihaurgeulis,SWASTA,26022,SMA,Cibeunying Kaler,"JL. PAHLAWAN NO. 21, Kel. Cihaurgeulis, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat, Indonesia",id,"-6.899985000000001,107.6343613","Jl. Pahlawan No.21, Cihaur Geulis, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat 40122, Indonesia",-6.899985,107.6343613
1,70055425.0,Sekolah Rakyat Menengah Atas 11 Bandung,"Jl. Ir. H. Juanda No.367, Dago, Kec. Coblong, Kota Bandung, Jawa Barat",Dago,NEGERI,26023,SMA,Coblong,"Jl. Ir. H. Juanda No.367, Dago, Kec. Coblong, Kota Bandung, Jawa Barat, Kel. Dago, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8730326,107.6193556","No. Jl. Ir. H. Juanda No.367, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135, Indonesia",-6.8730326,107.6193556
2,20219758.0,SMA AL FALAH KOTA BANDUNG,JL. CISITU BARU NO. 52,Dago,SWASTA,26023,SMA,Coblong,"JL. CISITU BARU NO. 52, Kel. Dago, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8828431,107.6132551","Jl. Cisitu Baru No.52, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135, Indonesia",-6.8828431,107.6132551
3,20219749.0,SMA LPPM 19 Bumi Siliwangi,JL.SADANG KIDUL III No.9 Kota Bandung,Sekeloa,SWASTA,26023,SMA,Coblong,"JL.SADANG KIDUL III No.9 Kota Bandung, Kel. Sekeloa, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.889267,107.6242508","Jl. Sadang Sari, Sekeloa, Kecamatan Coblong, Kota Bandung, Jawa Barat, Indonesia",-6.889267,107.6242508
4,20219782.0,SMA PGII 1,Jl. Panatayuda No. 2,Lebak Gede,SWASTA,26023,SMA,Coblong,"Jl. Panatayuda No. 2, Kel. Lebak Gede, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8845338,107.6150029","Jl. Tubagus Ismail, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat, Indonesia",-6.8845338,107.6150029
5,20219716.0,SMAIT MIFTAHUL KHOIR,JL. TUBAGUS ISMAIL VIII NO. 60,Dago,SWASTA,26023,SMA,Coblong,"JL. TUBAGUS ISMAIL VIII NO. 60, Kel. Dago, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8803057,107.6214871","Jl. Tubagus Ismail VIII No.60, Cigadung, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135, Indonesia",-6.8803057,107.6214871
6,20219271.0,SMAN 1 BANDUNG,JL. IR. H. JUANDA NO. 93 Bandung,Lebak Siliwangi,NEGERI,26023,SMA,Coblong,"JL. IR. H. JUANDA NO. 93 Bandung, Kel. Lebak Siliwangi, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8962679,107.6122841","Jl. Ir. H. Juanda No.93, Lb. Siliwangi, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia",-6.8962679,107.6122841
7,20219246.0,SMAN 19 BANDUNG,JL. Ir. H. Juanda (Dago Pojok),Dago,NEGERI,26023,SMA,Coblong,"JL. Ir. H. Juanda (Dago Pojok), Kel. Dago, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8716379,107.6168401","Jl. Dagopojok, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135, Indonesia",-6.8716379,107.6168401
8,20219254.0,SMAN 2 BANDUNG,JL. CIHAMPELAS NO. 173,Cipaganti,NEGERI,26023,SMA,Coblong,"JL. CIHAMPELAS NO. 173, Kel. Cipaganti, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8889928,107.6033302","Jl. Cihampelas No.173, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131, Indonesia",-6.8889928,107.6033302
9,20219734.0,SMAS KEMAH IND 2,JL.SADANG SERANG,Sekeloa,SWASTA,26023,SMA,Coblong,"JL.SADANG SERANG, Kel. Sekeloa, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8889799,107.6258127","Jl. Sadang Serang, Sekeloa, Kecamatan Coblong, Kota Bandung, Jawa Barat, Indonesia",-6.8889799,107.6258127
10,20219797.0,SMAS KRISTEN DAGO,JL. IR. H. JUANDA 93 BANDUNG,Lebak Siliwangi,SWASTA,26023,SMA,Coblong,"JL. IR. H. JUANDA 93 BANDUNG, Kel. Lebak Siliwangi, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8962679,107.6122841","Jl. Ir. H. Juanda No.93, Lb. Siliwangi, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia",-6.8962679,107.6122841
11,20247286.0,SMAS NASIONAL,JL.SADANG SERANG,Sekeloa,SWASTA,26023,SMA,Coblong,"JL.SADANG SERANG, Kel. Sekeloa, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8889799,107.6258127","Jl. Sadang Serang, Sekeloa, Kecamatan Coblong, Kota Bandung, Jawa Barat, Indonesia",-6.8889799,107.6258127
12,20219766.0,SMAS PASUNDAN 2 BANDUNG,Jl. Cihampelas No. 167,Cipaganti,SWASTA,26023,SMA,Coblong,"Jl. Cihampelas No. 167, Kel. Cipaganti, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8910304,107.6040536","Jl. Cihampelas No.167, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131, Indonesia",-6.8910304,107.6040536
13,20219774.0,SMAS PASUNDAN 8 BANDUNG,JL. CIHAMPELAS NO. 167,Cipaganti,SWASTA,26023,SMA,Coblong,"JL. CIHAMPELAS NO. 167, Kel. Cipaganti, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8910304,107.6040536","Jl. Cihampelas No.167, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131, Indonesia",-6.8910304,107.6040536
1,20219717.0,SMAS INDONESIA RAYA BANDUNG,JL. PROF. SURIA SUMANTRI NO. 33B,Sukawarna,SWASTA,26024,SMA,Sukajadi,"JL. PROF. SURIA SUMANTRI NO. 33B, Kel. Sukawarna, Kec. Sukajadi, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8889847,107.5807092","Jl. Prof. drg. Soeria Soemantri No.33/B, Sukawarna, Kec. Sukajadi, Kota Bandung, Jawa Barat 40164, Indonesia",-6.8889847,107.5807092
2,20219780.0,SMAS PGRI 1 BANDUNG,JL. SUKAGALIH NO. 80,Sukagalih,SWASTA,26024,SMA,Sukajadi,"JL. SUKAGALIH NO. 80, Kel. Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8918832,107.5899976","Jl. Sukagalih No.80, Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat 40163, Indonesia",-6.8918832,107.5899976
3,20219521.0,SMAS PURAGABAYA,JL. H. YASIN TRSN. PASTEUR,Sukabungah,SWASTA,26024,SMA,Sukajadi,"JL. H. YASIN TRSN. PASTEUR, Kel. Sukabungah, Kec. Sukajadi, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8948106,107.5927427","Jl. Haji Yasin, Sukabungah, Kec. Sukajadi, Kota Bandung, Jawa Barat, Indonesia",-6.8948106,107.5927427
1,70029866.0,SMA Daarut Tauhiid Boarding School Putri,Jl. Gegerkalong Girang No. 67,Gegerkalong,SWASTA,26025,SMA,Sukasari,"Jl. Gegerkalong Girang No. 67, Kel. Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",id,"-6.864773899999999,107.5894549","Jl. Gegerkalong Girang No.67, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40154, Indonesia",-6.8647739,107.5894549
2,20219725.0,SMA KARTIKA XIX-2,JL. PAK GATOT RAYA NO. 73 KPAD GEGERKALONG BANDUNG,Gegerkalong,SWASTA,26025,SMA,Sukasari,"JL. PAK GATOT RAYA NO. 73 KPAD GEGERKALONG BANDUNG, Kel. Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8652241,107.5879959","Sma Kartika Xix-2, Jl. Pak Gatot Raya No.73, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153, Indonesia",-6.8652241,107.5879959
3,69935558.0,SMA TEMASEK INDEPENDENT SCHOOL,Jl. Sindang Sirna No. 8,Gegerkalong,SWASTA,26025,SMA,Sukasari,"Jl. Sindang Sirna No. 8, Kel. Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",id,"-6.877916600000001,107.5929031","Jl. Sindang Sirna No.8, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40151, Indonesia",-6.8779166,107.5929031
4,20219238.0,SMAN 15 BANDUNG,SARIMANIS NO. 01 SARIJADI BANDUNG,Sarijadi,NEGERI,26025,SMA,Sukasari,"SARIMANIS NO. 01 SARIJADI BANDUNG, Kel. Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8781202,107.5743242","Jl. Sarimanis No.1, Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat 40151, Indonesia",-6.8781202,107.5743242
5,20219752.0,SMAS BINA DHARMA 1 BANDUNG,JL. GEGERKALONG HILIR NO. 18,Gegerkalong,SWASTA,26025,SMA,Sukasari,"JL. GEGERKALONG HILIR NO. 18, Kel. Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8686867,107.5924117","4HJR+GXF, Jl. Gegerkalong Hilir No.18, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153, Indonesia",-6.8686867,107.5924117
6,20219790.0,SMAS LABORATORIUM - PERCONTOHAN UPI,JL.SENJAYA GURU KAMPUS UPI BANDUNG,Isola,SWASTA,26025,SMA,Sukasari,"JL.SENJAYA GURU KAMPUS UPI BANDUNG, Kel. Isola, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",id,"-6.867054,107.5905704","Jl. Kartika Raya, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153, Indonesia",-6.867054,107.5905704
7,20219763.0,SMAS PASUNDAN 5 BANDUNG,Jalan Sarirasa No. 130/04,Sarijadi,SWASTA,26025,SMA,Sukasari,"Jalan Sarirasa No. 130/04, Kel. Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8797353,107.5789733","Jl. Sarirasa No.130 04, RT.04/RW.04, Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat 40151, Indonesia",-6.8797353,107.5789733
1,69895412.0,SMA Kuntum Cemerlang,Jl. Cipaku Indah XI No. 4,Ciumbuleuit,SWASTA,26026,SMA,Cidadap,"Jl. Cipaku Indah XI No. 4, Kel. Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8616246,107.6026204","Jl. Cipaku Indah XI No.4, Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat 40142, Indonesia",-6.8616246,107.6026204
2,20219721.0,SMAS BUNGA BANGSA BANDUNG,JL. DAGO BENGKOK NO. 3,Ciumbuleuit,SWASTA,26026,SMA,Cidadap,"JL. DAGO BENGKOK NO. 3, Kel. Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat, Indonesia",id,"-6.860592,107.624838","Jalan Jajaway, 4JQF+QW8, Ciumbuleuit, Dago, Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat 40198, Indonesia",-6.860592,107.624838
3,20219796.0,SMAS KRISTEN HIDUP BARU,JL.CIUMBULEUIT NO.160,Ciumbuleuit,SWASTA,26026,SMA,Cidadap,"JL.CIUMBULEUIT NO.160, Kel. Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8655102,107.6060934","Jl. Ciumbuleuit No.160, Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat 40142, Indonesia",-6.8655102,107.6060934
1,70032509.0,SMA Al-Ihsan Cimencrang Bandung,Jl. Cimencrang No 13 RT. 03/RW. 03,Cimincrang,SWASTA,26027,SMA,Gedebage,"Jl. Cimencrang No 13 RT. 03/RW. 03, Kel. Cimincrang, Kec. Gedebage, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9446246,107.7058483","Jl. Cilameta Jl. Cimincrang No.13, Cimenerang, Kec. Gedebage, Kota Bandung, Jawa Barat 40292, Indonesia",-6.9446246,107.7058483
2,70032579.0,SMA EL FITRA,Jl. Haji Hasan No. 4 RT.007 RW.008,Cisaranten Kidul,SWASTA,26027,SMA,Gedebage,"Jl. Haji Hasan No. 4 RT.007 RW.008, Kel. Cisaranten Kidul, Kec. Gedebage, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9580855,107.7039063","Jl. Flora Raya, Cisaranten Kidul, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia",-6.9580855,107.7039063
3,20265516.0,SMAN 27 BANDUNG,Jl. Raya Utsman Bin Affan No. 1,Rancanumpang,NEGERI,26027,SMA,Gedebage,"Jl. Raya Utsman Bin Affan No. 1, Kel. Rancanumpang, Kec. Gedebage, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9591078,107.7068137","Jl. Utsman Bin Affan No.1, Rancanumpang, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia",-6.9591078,107.7068137
1,69965368.0,SMA AL BIRUNI CERDAS MULIA,Jl. Terusan Panyileukan No.11 Soekarno Hatta,Cipadung Kidul,SWASTA,26028,SMA,Panyileukan,"Jl. Terusan Panyileukan No.11 Soekarno Hatta, Kel. Cipadung Kidul, Kec. Panyileukan, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9403573,107.7111618","Jl. Terusan Panyileukan No.11, Cipadung Kidul, Kec. Panyileukan, Kota Bandung, Jawa Barat 40614, Indonesia",-6.9403573,107.7111618
2,70011502.0,SMA INTELIGENSIA,Jl. AH. Nasution No. 242,Cipadung Kulon,SWASTA,26028,SMA,Panyileukan,"Jl. AH. Nasution No. 242, Kel. Cipadung Kulon, Kec. Panyileukan, Kota Bandung, Jawa Barat, Indonesia",id,"-6.921151999999999,107.7092748","Jl. AH. Nasution No.242, Karang Pamulang, Kec. Mandalajati, Kota Bandung, Jawa Barat 40615, Indonesia",-6.921152,107.7092748
3,20219718.0,SMAS GUNA DHARMA,"JL. A.H. Nasution KM 11,70",Cipadung Kulon,SWASTA,26028,SMA,Panyileukan,"JL. A.H. Nasution KM 11,70, Kel. Cipadung Kulon, Kec. Panyileukan, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9204424,107.7090003","Jl. AH. Nasution, Cipadung Kulon, Kec. Panyileukan, Kota Bandung, Jawa Barat, Indonesia",-6.9204424,107.7090003
1,70023547.0,SMA TUNAS UNGGUL,Jl. Abah Sastro No. 20 RT 05 RW 011,Karang Pamulang,SWASTA,26030,SMA,Mandalajati,"Jl. Abah Sastro No. 20 RT 05 RW 011, Kel. Karang Pamulang, Kec. Mandalajati, Kota Bandung, Jawa Barat, Indonesia",id,"-6.894499,107.6715083","Jl. Giri Raya, Karang Pamulang, Kec. Mandalajati, Kota Bandung, Jawa Barat 40195, Indonesia",-6.894499,107.6715083
2,20219757.0,SMAS AL HADI,JL. A.H. Nasution No. 25,Karang Pamulang,SWASTA,26030,SMA,Mandalajati,"JL. A.H. Nasution No. 25, Kel. Karang Pamulang, Kec. Mandalajati, Kota Bandung, Jawa Barat, Indonesia",id,"-6.903715399999999,107.6674119","Jl. AH. Nasution No.25, Karang Pamulang, Kec. Mandalajati, Kota Bandung, Jawa Barat 40195, Indonesia",-6.9037154,107.6674119
3,20219762.0,SMAS PMB,Jl. Arcamanik No. 31 Rt 02 / Rw 01,Sindang Jaya,SWASTA,26030,SMA,Mandalajati,"Jl. Arcamanik No. 31 Rt 02 / Rw 01, Kel. Sindang Jaya, Kec. Mandalajati, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9034532,107.6804032","Jl. Arcamanik No.31, Mekarmanik, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40196, Indonesia",-6.9034532,107.6804032
1,20219249.0,SMAN 23 BANDUNG,JL. MALANGBONG RAYA,Antapani Wetan,NEGERI,26031,SMA,Antapani,"JL. MALANGBONG RAYA, Kel. Antapani Wetan, Kec. Antapani, Kota Bandung, Jawa Barat, Indonesia",id,"-6.913516,107.665296","Jl. Malangbong, Antapani Wetan, Kec. Antapani, Kota Bandung, Jawa Barat 40291, Indonesia",-6.913516,107.665296
2,20219806.0,SMAS MUHAMMADIYAH 2,JL. KADIPATEN RAYA NO. 4-6,Antapani Kidul,SWASTA,26031,SMA,Antapani,"JL. KADIPATEN RAYA NO. 4-6, Kel. Antapani Kidul, Kec. Antapani, Kota Bandung, Jawa Barat, Indonesia",id,"-6.917647499999999,107.6550126","Jl. Kadipaten Raya No.4-6, Antapani Kidul, Kec. Antapani, Kota Bandung, Jawa Barat 40291, Indonesia",-6.9176475,107.6550126
1,20219183.0,SMKS KIMIA DHARMA BHAKTI BANDUNG,JALAN JENDERAL SUDIRMAN BELAKANG NO.765,Cibuntu,SWASTA,26001,SMK,Bandung Kulon,"JALAN JENDERAL SUDIRMAN BELAKANG NO.765, Kel. Cibuntu, Kec. Bandung Kulon, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9168282,107.573632","Jl. Jend. Sudirman, Cibuntu, Kec. Bandung Kulon, Kota Bandung, Jawa Barat, Indonesia",-6.9168282,107.573632
2,20265547.0,SMKS WIDYA DIRGANTARA BANDUNG,JL.BOJONG RAYA 114 BANDUNG,Cibuntu,SWASTA,26001,SMK,Bandung Kulon,"JL.BOJONG RAYA 114 BANDUNG, Kel. Cibuntu, Kec. Bandung Kulon, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9266768,107.5672339","Jl. Bojong Raya No.114, RW.01, Caringin, Kec. Bandung Kulon, Kota Bandung, Jawa Barat 40212, Indonesia",-6.9266768,107.5672339
3,20265549.0,SMKS YPKKP,JL CIJERAH NO. 230,Cijerah,SWASTA,26001,SMK,Bandung Kulon,"JL CIJERAH NO. 230, Kel. Cijerah, Kec. Bandung Kulon, Kota Bandung, Jawa Barat, Indonesia",id,"-6.92712,107.5655032","Jl. Raya Cijerah No.230, Cijerah, Kec. Bandung Kulon, Kota Bandung, Jawa Barat 40213, Indonesia",-6.92712,107.5655032
1,69972418.0,SMK PERSIS 02,Jl. Sukamulya Dalam I RT.06 RW.09 Kel. Sukaasih Kec.Bojongloa Kaler,Suka Asih,SWASTA,26003,SMK,Bojong Loa Kaler,"Jl. Sukamulya Dalam I RT.06 RW.09 Kel. Sukaasih Kec.Bojongloa Kaler, Kel. Suka Asih, Kec. Bojong Loa Kaler, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9363187,107.5922822","Jl. Sukamulya Dalam, Suka Asih, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40231, Indonesia",-6.9363187,107.5922822
2,20275331.0,SMK PUTRA NASIONAL,JL. BABAKAN TAROGONG NO. 119 E,Suka Asih,SWASTA,26003,SMK,Bojong Loa Kaler,"JL. BABAKAN TAROGONG NO. 119 E, Kel. Suka Asih, Kec. Bojong Loa Kaler, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9325357,107.5919708","Jl. Babakan Tarogong No.119E, Suka Asih, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40233, Indonesia",-6.9325357,107.5919708
3,20246140.0,SMKS BUDAYA BANGSA,CITARIP RAYA BARAT NO.16,Kopo,SWASTA,26003,SMK,Bojong Loa Kaler,"CITARIP RAYA BARAT NO.16, Kel. Kopo, Kec. Bojong Loa Kaler, Kota Bandung, Jawa Barat, Indonesia",id,"-6.940868399999999,107.5880515","Jl. Cetarip Barat No.16, RT.08/RW.07, Kopo, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40233, Indonesia",-6.9408684,107.5880515
4,20265533.0,SMKS MADANI,JL. BABAKAN TAROGONG NO.42,Babakan Asih,SWASTA,26003,SMK,Bojong Loa Kaler,"JL. BABAKAN TAROGONG NO.42, Kel. Babakan Asih, Kec. Bojong Loa Kaler, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9355385,107.5938453","Jl. Babakan Tarogong No.42, Suka Asih, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40231, Indonesia",-6.9355385,107.5938453
5,20272028.0,SMKS PAHLAWAN TOHA,Jl. Peta (Sukamulya I),Suka Asih,SWASTA,26003,SMK,Bojong Loa Kaler,"Jl. Peta (Sukamulya I), Kel. Suka Asih, Kec. Bojong Loa Kaler, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9356077,107.5911364","Jl. Peta Gg. Sukamulya I, Suka Asih, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40231, Indonesia",-6.9356077,107.5911364
1,20219305.0,SMKS AQUA VITAE,Jl. Cibaduyut Raya Gang Kopsi No. 60,Cibaduyut Kidul,SWASTA,26004,SMK,Bojong Loa Kidul,"Jl. Cibaduyut Raya Gang Kopsi No. 60, Kel. Cibaduyut Kidul, Kec. Bojong Loa Kidul, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9585671,107.5928722","Gg. Kopsi No.60, Cibaduyut Kidul, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat 40238, Indonesia",-6.9585671,107.5928722
2,20219304.0,SMKS BANDUNG SELATAN 1 BANDUNG,JL. TRSN. BOROBUDUR NO. 1-4,Cibaduyut Kidul,SWASTA,26004,SMK,Bojong Loa Kidul,"JL. TRSN. BOROBUDUR NO. 1-4, Kel. Cibaduyut Kidul, Kec. Bojong Loa Kidul, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9584845,107.5913641","Jl. Borobudur No.1, RW.4, Cibaduyut Kidul, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat 40238, Indonesia",-6.9584845,107.5913641
3,20219303.0,SMKS BANDUNG SELATAN 2,JL. TERUSAN BOROBUDUR N0. 1-4,Cibaduyut Kidul,SWASTA,26004,SMK,Bojong Loa Kidul,"JL. TERUSAN BOROBUDUR N0. 1-4, Kel. Cibaduyut Kidul, Kec. Bojong Loa Kidul, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9590068,107.5919885","Jl. Borobudur, Cibaduyut Kidul, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat 40238, Indonesia",-6.9590068,107.5919885
4,20219170.0,SMKS KIMIA PERMENTASI,JL. KOPO BELAKANG NO. 401,Kebon Lega,SWASTA,26004,SMK,Bojong Loa Kidul,"JL. KOPO BELAKANG NO. 401, Kel. Kebon Lega, Kec. Bojong Loa Kidul, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9453994,107.5898306","Jl. Raya Kopo, Kb. Lega, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat, Indonesia",-6.9453994,107.5898306
5,20271622.0,SMKS TERPADU AD DIMYATI,JL . KH. WAHID HASYIM (KOPO) NO. 433,Kebon Lega,SWASTA,26004,SMK,Bojong Loa Kidul,"JL . KH. WAHID HASYIM (KOPO) NO. 433, Kel. Kebon Lega, Kec. Bojong Loa Kidul, Kota Bandung, Jawa Barat, Indonesia",id,"-6.949908,107.5870172","Jl. Raya Kopo No.433, Margahayu Utara, Kec. Babakan Ciparay, Kota Bandung, Jawa Barat 40224, Indonesia",-6.949908,107.5870172
1,20219283.0,SMKS GANESHA BANDUNG,JL.MOHAMAD TOHA NO.84,Pelindung Hewan,SWASTA,26005,SMK,Astanaanyar,"JL.MOHAMAD TOHA NO.84, Kel. Pelindung Hewan, Kec. Astanaanyar, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9390643,107.6060093","Jl. Moch. Toha No.84, Pelindung Hewan, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40243, Indonesia",-6.9390643,107.6060093
